Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3884.0,02-Feb-19,IT Support,CCDR,1,Full-Time,Zone B,Temporary,IT/IS,Engineers,27-04-1987,MA,Female,Black,Widowed,Fully Meets,3.0,30-07-2023,4.0,2.0,3.0,17-Sep-22,Customer Service,External,Passed,1.0,789.88,32.0
3885.0,08-Dec-21,Sr. Network Engineer,EW,1,Full-Time,Zone B,Part-Time,IT/IS,Engineers,21-10-1948,CT,Female,Black,Single,Fully Meets,3.0,30-07-2023,5.0,5.0,5.0,19-Aug-22,Communication Skills,External,Failed,2.0,324.81,73.0
3886.0,12-Oct-18,Sr. Network Engineer,MSC,1,Part-Time,Zone B,Temporary,IT/IS,Wireless,06-12-1977,CT,Male,Other,Single,Fully Meets,3.0,30-08-2022,5.0,2.0,5.0,28-Nov-22,Technical Skills,External,Passed,4.0,298.1,41.0
3889.0,05-Sep-22,Network Engineer,TNS,1,Contract,Zone B,Part-Time,Executive Office,General - Con,15-10-1982,MA,Male,Black,Single,Fully Meets,3.0,26-01-2023,2.0,1.0,1.0,02-Aug-23,Technical Skills,External,Incomplete,1.0,292.8,40.0
3890.0,19-Jul-22,Network Engineer,WBL,1,Full-Time,Zone B,Temporary,IT/IS,General - Con,20-08-1999,MA,Male,Asian,Divorced,Fully Meets,3.0,24-10-2022,2.0,3.0,3.0,08-Jan-23,Project Management,External,Completed,4.0,596.62,23.0
3891.0,26-May-22,Network Engineer,BPC,1,Full-Time,Zone C,Temporary,IT/IS,Engineers,04-07-1960,MA,Male,Other,Single,Fully Meets,3.0,06-07-2023,3.0,2.0,2.0,08-Apr-23,Leadership Development,External,Passed,5.0,774.74,62.0
3892.0,31-Oct-22,Network Engineer,CCDR,1,Full-Time,Zone A,Full-Time,IT/IS,Engineers,01-04-1978,MA,Male,Hispanic,Divorced,Fully Meets,3.0,11-07-2023,5.0,4.0,2.0,10-Oct-22,Technical Skills,External,Completed,5.0,894.59,44.0
3893.0,22-Mar-23,IT Support,EW,1,Full-Time,Zone B,Part-Time,IT/IS,General - Con,15-04-1953,MA,Female,Asian,Married,Fully Meets,3.0,26-01-2023,3.0,1.0,2.0,16-Sep-22,Leadership Development,External,Failed,1.0,242.36,70.0
3894.0,29-May-23,IT Support,MSC,1,Full-Time,Zone A,Full-Time,IT/IS,Aerial,02-03-1959,MA,Female,Black,Married,Fully Meets,3.0,14-08-2022,4.0,3.0,5.0,02-Dec-22,Leadership Development,External,Failed,4.0,533.27,64.0
3895.0,23-Feb-20,IT Support,NEL,1,Full-Time,Zone C,Full-Time,IT/IS,Splicing,16-05-1943,MA,Female,Other,Single,Fully Meets,3.0,16-07-2023,2.0,1.0,2.0,22-Apr-23,Technical Skills,External,Completed,1.0,983.77,77.0
3896.0,13-Aug-19,IT Support,PL,1,Part-Time,Zone B,Temporary,IT/IS,Engineers,20-11-1980,MA,Female,Other,Widowed,Fully Meets,3.0,14-02-2023,5.0,3.0,1.0,06-Apr-23,Technical Skills,Internal,Passed,4.0,293.64,39.0
3897.0,25-Mar-19,Sr. Network Engineer,NEL,1,Part-Time,Zone A,Part-Time,IT/IS,Aerial,31-03-1956,CT,Female,Black,Married,Fully Meets,3.0,28-02-2023,5.0,4.0,3.0,04-Aug-23,Technical Skills,Internal,Incomplete,3.0,380.61,63.0
3900.0,16-Jun-23,Principal Data Architect,CCDR,1,Contract,Zone C,Full-Time,IT/IS,Field Operations,26-09-1995,MA,Female,Asian,Single,Fully Meets,3.0,09-03-2023,5.0,2.0,1.0,02-May-23,Technical Skills,Internal,Passed,5.0,143.21,28.0
3901.0,18-Jun-21,Network Engineer,EW,1,Part-Time,Zone A,Temporary,Executive Office,Project Management - Eng,05-02-1988,MA,Male,Hispanic,Single,Fully Meets,3.0,10-07-2023,1.0,2.0,5.0,11-May-23,Customer Service,External,Failed,1.0,876.73,33.0
3902.0,22-May-23,Network Engineer,MSC,1,Contract,Zone B,Temporary,Executive Office,Wireline Construction,02-06-1964,MA,Male,Black,Single,Fully Meets,3.0,02-02-2023,3.0,1.0,1.0,11-Jan-23,Leadership Development,External,Failed,4.0,768.05,59.0
3903.0,14-May-19,Network Engineer,TNS,1,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,21-07-1993,MA,Male,Hispanic,Single,Fully Meets,3.0,04-02-2023,1.0,4.0,3.0,01-Jun-23,Communication Skills,External,Incomplete,4.0,153.15,26.0
3904.0,27-Dec-20,Network Engineer,PYZ,1,Contract,Zone A,Part-Time,IT/IS,Engineers,03-03-1970,MA,Male,Asian,Widowed,Fully Meets,3.0,13-09-2022,4.0,4.0,1.0,17-Jun-23,Project Management,External,Passed,5.0,339.73,50.0
3905.0,04-Aug-20,Network Engineer,WBL,1,Full-Time,Zone A,Full-Time,IT/IS,Billable Consultants,08-06-1958,MA,Female,Black,Widowed,Fully Meets,3.0,12-06-2023,5.0,5.0,5.0,18-Dec-22,Project Management,Internal,Failed,3.0,233.22,62.0
3906.0,25-Aug-20,IT Support,NEL,1,Contract,Zone C,Temporary,IT/IS,Wireline Construction,05-09-1975,MA,Female,Other,Married,Fully Meets,3.0,18-01-2023,3.0,2.0,4.0,19-Feb-23,Project Management,Internal,Completed,2.0,735.44,45.0
3907.0,24-Feb-22,IT Support,PL,1,Full-Time,Zone A,Temporary,IT/IS,Engineers,11-07-1964,MA,Female,White,Married,Fully Meets,3.0,07-03-2023,3.0,2.0,5.0,06-Dec-22,Technical Skills,External,Incomplete,3.0,281.7,58.0
3908.0,06-Aug-19,IT Support,BPC,1,Part-Time,Zone C,Temporary,IT/IS,Splicing,11-07-1986,MA,Female,Black,Married,Needs Improvement,3.0,25-12-2022,2.0,5.0,3.0,20-Sep-22,Project Management,External,Failed,1.0,489.69,33.0
3909.0,01-Aug-21,IT Support,CCDR,1,Part-Time,Zone C,Part-Time,IT/IS,General - Eng,26-05-1944,MA,Female,Other,Married,Needs Improvement,3.0,18-05-2023,1.0,1.0,2.0,04-Jan-23,Project Management,Internal,Failed,4.0,436.23,77.0
3910.0,13-Jul-22,Sr. Network Engineer,WBL,1,Part-Time,Zone A,Part-Time,IT/IS,Wireless,22-02-1997,MA,Female,White,Widowed,Needs Improvement,3.0,29-11-2022,5.0,3.0,4.0,07-May-23,Leadership Development,External,Incomplete,5.0,248.85,25.0
3911.0,28-May-21,Sr. Network Engineer,NEL,1,Full-Time,Zone A,Part-Time,IT/IS,Splicing,29-07-1950,CT,Male,White,Widowed,Fully Meets,3.0,06-06-2023,2.0,5.0,4.0,09-Sep-22,Customer Service,External,Failed,5.0,395.22,71.0
3914.0,04-Feb-20,Network Engineer,SVG,1,Contract,Zone C,Temporary,Executive Office,Engineers,22-07-1958,MA,Male,Other,Single,Exceeds,3.0,15-03-2023,3.0,5.0,3.0,24-Feb-23,Leadership Development,Internal,Failed,1.0,559.86,62.0
3915.0,28-Aug-22,Network Engineer,TNS,1,Contract,Zone B,Part-Time,IT/IS,Field Operations,03-05-1991,MA,Male,Other,Widowed,Fully Meets,3.0,01-02-2023,5.0,3.0,1.0,01-Apr-23,Leadership Development,External,Completed,2.0,602.21,31.0
3916.0,27-Jun-22,Network Engineer,WBL,1,Part-Time,Zone C,Temporary,IT/IS,Project Management - Con,25-05-1964,MA,Male,Other,Widowed,Fully Meets,3.0,22-03-2023,1.0,3.0,1.0,16-Mar-23,Communication Skills,External,Passed,4.0,343.6,58.0
3917.0,19-Dec-19,Network Engineer,PYZ,1,Part-Time,Zone C,Full-Time,IT/IS,General - Con,11-04-1993,MA,Female,Black,Widowed,Exceeds,3.0,24-09-2022,3.0,1.0,4.0,28-Mar-23,Project Management,Internal,Failed,3.0,328.89,26.0
3918.0,24-Sep-20,Network Engineer,WBL,1,Contract,Zone A,Full-Time,IT/IS,Field Operations,17-06-1960,MA,Female,Asian,Widowed,Fully Meets,3.0,30-05-2023,3.0,3.0,5.0,10-Oct-22,Communication Skills,External,Completed,3.0,701.83,60.0
3919.0,06-Jul-23,IT Support,NEL,1,Contract,Zone C,Full-Time,IT/IS,Field Operations,07-10-1944,MA,Female,Asian,Divorced,Fully Meets,3.0,02-05-2023,3.0,3.0,2.0,28-Jul-23,Customer Service,External,Completed,5.0,229.03,79.0
3920.0,11-Apr-21,IT Support,PL,1,Full-Time,Zone A,Part-Time,IT/IS,Field Operations,04-11-1961,MA,Female,Other,Divorced,Fully Meets,3.0,14-11-2022,2.0,1.0,4.0,04-Jun-23,Customer Service,Internal,Failed,3.0,809.39,60.0
3921.0,12-Feb-20,IT Support,BPC,1,Contract,Zone A,Part-Time,IT/IS,Splicing,30-11-1943,MA,Female,Other,Married,Fully Meets,3.0,30-06-2023,4.0,3.0,2.0,04-Jun-23,Customer Service,External,Completed,5.0,393.54,77.0
3922.0,25-Dec-18,IT Support,CCDR,1,Part-Time,Zone A,Full-Time,IT/IS,General - Con,04-10-1996,MA,Female,White,Widowed,Fully Meets,3.0,15-02-2023,5.0,3.0,1.0,18-Mar-23,Communication Skills,External,Incomplete,1.0,629.74,22.0
3923.0,25-Dec-21,Sr. Network Engineer,WBL,1,Full-Time,Zone C,Part-Time,IT/IS,Aerial,16-03-1955,MA,Female,Hispanic,Single,Exceeds,3.0,27-10-2022,2.0,4.0,3.0,27-Dec-22,Project Management,External,Failed,2.0,378.39,66.0
3924.0,22-May-21,Sr. Network Engineer,NEL,1,Full-Time,Zone B,Full-Time,IT/IS,General - Con,27-04-1993,CT,Male,Other,Widowed,Fully Meets,3.0,07-11-2022,2.0,4.0,5.0,08-Sep-22,Customer Service,External,Passed,2.0,715.98,28.0
3926.0,27-Feb-19,Sr. Network Engineer,BPC,1,Full-Time,Zone C,Full-Time,IT/IS,Wireless,16-12-1941,MA,Female,Hispanic,Single,Needs Improvement,3.0,15-07-2023,4.0,1.0,4.0,25-Jul-23,Customer Service,Internal,Incomplete,2.0,449.35,78.0
3927.0,01-Mar-20,Network Engineer,SVG,1,Contract,Zone C,Temporary,Executive Office,Aerial,12-10-1982,MA,Male,Other,Single,Fully Meets,3.0,04-05-2023,5.0,4.0,1.0,05-Mar-23,Customer Service,External,Completed,2.0,878.67,38.0
3928.0,27-Jan-21,Network Engineer,TNS,1,Full-Time,Zone A,Temporary,IT/IS,General - Con,11-07-1956,MA,Male,White,Widowed,Fully Meets,3.0,04-01-2023,4.0,2.0,1.0,11-Sep-22,Leadership Development,Internal,Failed,1.0,799.99,65.0
3929.0,18-Jun-23,Network Engineer,WBL,1,Contract,Zone C,Part-Time,IT/IS,Wireline Construction,20-04-1977,MA,Female,Asian,Married,Fully Meets,3.0,28-10-2022,2.0,5.0,2.0,11-Jul-23,Technical Skills,Internal,Failed,3.0,617.52,46.0
3930.0,24-Nov-19,Network Engineer,BPC,1,Contract,Zone A,Part-Time,IT/IS,General - Con,09-04-1984,MA,Female,Asian,Married,Fully Meets,3.0,06-05-2023,4.0,4.0,4.0,30-May-23,Leadership Development,External,Failed,5.0,522.86,35.0
3931.0,24-Sep-21,Network Engineer,CCDR,1,Part-Time,Zone A,Temporary,IT/IS,Engineers,26-06-1960,MA,Male,Black,Widowed,Fully Meets,3.0,30-09-2022,2.0,1.0,5.0,12-Nov-22,Customer Service,External,Failed,5.0,685.82,61.0
3932.0,17-Aug-22,IT Support,EW,1,Contract,Zone B,Full-Time,IT/IS,General - Eng,21-04-1965,MA,Female,Black,Single,Fully Meets,3.0,23-06-2023,5.0,5.0,4.0,27-Feb-23,Technical Skills,Internal,Completed,5.0,898.93,57.0
3933.0,18-Apr-23,IT Support,MSC,1,Contract,Zone A,Part-Time,IT/IS,Engineers,21-08-1967,MA,Female,White,Married,Fully Meets,3.0,27-03-2023,3.0,4.0,5.0,23-Aug-22,Communication Skills,Internal,Incomplete,1.0,559.55,56.0
3934.0,15-Apr-20,IT Support,NEL,1,Full-Time,Zone C,Temporary,IT/IS,Executive,03-01-1979,MA,Female,Asian,Widowed,Fully Meets,3.0,07-04-2023,3.0,3.0,2.0,16-Feb-23,Project Management,Internal,Completed,5.0,219.78,41.0
3935.0,25-Dec-20,IT Support,PL,1,Full-Time,Zone C,Full-Time,IT/IS,Aerial,16-11-1993,MA,Male,White,Widowed,Fully Meets,3.0,05-04-2023,5.0,1.0,4.0,16-Jul-23,Customer Service,Internal,Passed,5.0,223.6,27.0
3936.0,21-Jul-22,Enterprise Architect,MSC,0,Full-Time,Zone B,Temporary,IT/IS,General - Sga,27-06-1998,CT,Male,Other,Widowed,Fully Meets,3.0,25-03-2023,5.0,3.0,4.0,14-May-23,Communication Skills,Internal,Completed,4.0,283.29,24.0
3937.0,04-Nov-22,Database Administrator,EW,1,Contract,Zone C,Part-Time,IT/IS,Field Operations,13-09-1944,MA,Male,White,Widowed,Fully Meets,3.0,21-11-2022,1.0,3.0,1.0,02-Apr-23,Communication Skills,Internal,Completed,2.0,935.28,78.0
3938.0,20-Apr-20,Data Analyst,BPC,1,Part-Time,Zone B,Temporary,IT/IS,Field Operations,28-05-1955,MA,Female,Hispanic,Married,Fully Meets,3.0,16-12-2022,1.0,1.0,1.0,30-Jul-23,Technical Skills,External,Completed,2.0,892.83,65.0
3939.0,05-Sep-19,Data Analyst,CCDR,1,Part-Time,Zone A,Part-Time,IT/IS,General - Con,04-09-1992,TX,Male,Black,Married,Fully Meets,3.0,09-01-2023,5.0,2.0,4.0,18-May-23,Technical Skills,Internal,Passed,4.0,318.19,27.0
3940.0,11-Aug-19,Sr. DBA,EW,1,Contract,Zone B,Full-Time,IT/IS,General - Con,09-08-1958,MA,Male,Other,Divorced,Fully Meets,3.0,25-12-2022,5.0,4.0,3.0,11-Aug-22,Project Management,External,Failed,5.0,305.31,61.0
3941.0,04-Nov-18,Data Analyst,BPC,1,Full-Time,Zone B,Temporary,IT/IS,Field Operations,30-08-1985,MA,Male,White,Married,Fully Meets,3.0,26-01-2023,2.0,3.0,3.0,13-Sep-22,Project Management,External,Incomplete,5.0,756.43,33.0
3942.0,04-Nov-18,Principal Data Architect,PYZ,0,Contract,Zone B,Temporary,IT/IS,Catv,04-09-1951,MA,Female,Asian,Married,PIP,3.0,02-02-2023,3.0,4.0,1.0,28-Jan-23,Customer Service,External,Completed,5.0,940.22,67.0
3943.0,27-Jul-19,Data Analyst ,NEL,0,Part-Time,Zone A,Part-Time,IT/IS,General - Eng,04-08-1971,MA,Male,Black,Single,Fully Meets,3.0,06-08-2022,5.0,2.0,2.0,15-May-23,Communication Skills,External,Failed,3.0,282.37,48.0
3944.0,21-Dec-20,Data Analyst,SVG,1,Full-Time,Zone A,Full-Time,IT/IS,General - Sga,05-07-1997,MA,Female,White,Single,Fully Meets,3.0,26-02-2023,5.0,3.0,4.0,19-Aug-22,Technical Skills,External,Completed,1.0,627.14,23.0
3945.0,25-Jul-22,Data Analyst,MSC,1,Full-Time,Zone C,Temporary,IT/IS,Engineers,23-03-1998,MA,Female,Black,Single,PIP,3.0,03-01-2023,4.0,4.0,2.0,29-Aug-22,Communication Skills,External,Incomplete,2.0,864.5,24.0
3946.0,15-Jun-19,Database Administrator,NEL,1,Contract,Zone A,Temporary,IT/IS,Shop (Fleet),20-07-1957,MA,Female,White,Married,Fully Meets,3.0,23-07-2023,1.0,3.0,4.0,15-Jul-23,Leadership Development,External,Passed,4.0,981.64,62.0
3947.0,04-Apr-20,Database Administrator,EW,0,Full-Time,Zone B,Full-Time,IT/IS,Field Operations,03-12-1996,MA,Female,Hispanic,Married,Fully Meets,3.0,28-07-2023,4.0,3.0,1.0,14-Jan-23,Project Management,Internal,Failed,3.0,456.02,24.0
3948.0,03-Feb-23,Data Analyst,MSC,0,Contract,Zone C,Full-Time,IT/IS,Aerial,29-10-1943,MA,Male,Hispanic,Married,Fully Meets,3.0,10-03-2023,4.0,4.0,2.0,02-Apr-23,Leadership Development,External,Passed,5.0,350.68,80.0
3950.0,12-Jul-23,Database Administrator,CCDR,1,Full-Time,Zone A,Part-Time,IT/IS,Fielders,29-01-1989,MA,Female,Hispanic,Widowed,Fully Meets,3.0,18-10-2022,2.0,3.0,5.0,22-Apr-23,Technical Skills,Internal,Completed,2.0,119.24,34.0
3951.0,25-Apr-21,Database Administrator,MSC,0,Contract,Zone A,Temporary,IT/IS,Wireline Construction,07-09-1961,MA,Female,Asian,Divorced,Fully Meets,3.0,01-04-2023,4.0,1.0,3.0,08-Apr-23,Project Management,Internal,Completed,5.0,532.41,60.0
3952.0,13-Mar-21,Data Analyst,EW,1,Full-Time,Zone A,Full-Time,IT/IS,Finance & Accounting,01-11-1950,MA,Male,Black,Single,Fully Meets,3.0,13-12-2022,1.0,4.0,1.0,16-Jul-23,Project Management,External,Incomplete,5.0,625.95,71.0
3953.0,16-Aug-21,Data Analyst,BPC,1,Full-Time,Zone B,Full-Time,IT/IS,General - Eng,22-02-1965,MA,Female,White,Married,Fully Meets,3.0,16-03-2023,3.0,4.0,4.0,31-May-23,Customer Service,Internal,Passed,2.0,779.08,56.0
3954.0,18-Oct-21,Database Administrator,CCDR,1,Full-Time,Zone B,Temporary,IT/IS,General - Con,11-11-1946,MA,Female,Hispanic,Married,Fully Meets,3.0,18-06-2023,5.0,1.0,5.0,11-May-23,Leadership Development,External,Completed,1.0,497.09,75.0
3955.0,16-Feb-20,Database Administrator,SVG,1,Contract,Zone C,Full-Time,IT/IS,Project Management - Con,28-10-1998,MA,Female,Hispanic,Married,Fully Meets,3.0,10-06-2023,2.0,1.0,1.0,14-Mar-23,Technical Skills,External,Failed,1.0,762.36,22.0
3956.0,07-Aug-19,Database Administrator,EW,1,Contract,Zone A,Temporary,IT/IS,General - Sga,02-01-1997,TX,Female,Black,Widowed,Fully Meets,3.0,26-09-2022,4.0,5.0,2.0,21-Oct-22,Customer Service,External,Failed,4.0,611.15,22.0
3957.0,03-Jan-22,Database Administrator,MSC,1,Contract,Zone C,Temporary,IT/IS,Field Operations,02-01-1991,TX,Female,Other,Divorced,Fully Meets,3.0,07-06-2023,3.0,2.0,4.0,22-Jun-23,Communication Skills,Internal,Passed,3.0,724.95,31.0
3958.0,22-Sep-20,Database Administrator,TNS,1,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,18-09-1974,TX,Female,Hispanic,Married,PIP,3.0,10-04-2023,5.0,3.0,1.0,21-Dec-22,Technical Skills,Internal,Completed,5.0,332.9,46.0
3959.0,11-Nov-22,Data Architect,PYZ,0,Part-Time,Zone A,Full-Time,IT/IS,General - Con,20-08-1988,TX,Male,Hispanic,Single,Fully Meets,3.0,30-06-2023,5.0,4.0,5.0,30-Jan-23,Communication Skills,Internal,Incomplete,5.0,116.9,34.0
3960.0,11-Aug-18,CIO,WBL,1,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,05-04-1947,TX,Male,White,Married,Fully Meets,3.0,14-07-2023,3.0,4.0,1.0,19-Mar-23,Communication Skills,External,Completed,1.0,430.46,71.0
3961.0,31-Mar-23,BI Director,NEL,1,Full-Time,Zone A,Full-Time,IT/IS,Aerial,19-06-1978,MA,Male,Black,Divorced,Fully Meets,3.0,20-11-2022,2.0,5.0,2.0,05-Feb-23,Leadership Development,Internal,Passed,5.0,881.61,45.0
3962.0,10-Mar-21,Sr. DBA,MSC,1,Contract,Zone B,Part-Time,IT/IS,Aerial,18-11-1990,MA,Female,Hispanic,Divorced,Fully Meets,3.0,30-05-2023,4.0,3.0,3.0,04-Nov-22,Customer Service,Internal,Failed,3.0,454.92,31.0
3963.0,30-Aug-19,Sr. Accountant,TNS,1,Part-Time,Zone B,Temporary,IT/IS,Field Operations,19-05-1998,MA,Female,Black,Widowed,Fully Meets,3.0,28-07-2023,4.0,1.0,5.0,15-Apr-23,Customer Service,External,Completed,2.0,381.88,21.0
3965.0,22-Apr-20,Software Engineering Manager,WBL,1,Contract,Zone B,Part-Time,IT/IS,General - Con,01-11-1998,MA,Female,Other,Married,Fully Meets,3.0,08-06-2023,4.0,1.0,2.0,20-Jun-23,Technical Skills,Internal,Completed,4.0,198.58,22.0
3967.0,03-Dec-18,Data Analyst,MSC,1,Full-Time,Zone A,Temporary,IT/IS,Finance & Accounting,19-07-1955,MA,Female,Black,Married,Fully Meets,3.0,05-01-2023,5.0,3.0,4.0,16-May-23,Customer Service,External,Failed,4.0,683.96,63.0
3968.0,20-Feb-21,Data Analyst,NEL,1,Contract,Zone B,Temporary,IT/IS,Engineers,14-07-1967,MA,Female,Other,Married,Fully Meets,3.0,14-12-2022,5.0,5.0,1.0,02-Dec-22,Technical Skills,External,Completed,3.0,891.63,54.0
3969.0,17-Jan-21,Database Administrator,PL,1,Contract,Zone A,Full-Time,IT/IS,Aerial,18-06-1966,MA,Female,Asian,Divorced,Exceeds,3.0,09-08-2022,4.0,5.0,2.0,01-Mar-23,Technical Skills,Internal,Failed,4.0,701.87,55.0
3970.0,04-Oct-20,Database Administrator,PYZ,1,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,08-11-1950,MA,Female,Other,Married,Exceeds,3.0,14-01-2023,5.0,1.0,5.0,25-Feb-23,Technical Skills,Internal,Incomplete,4.0,216.73,70.0
3971.0,29-Jan-21,Database Administrator,SVG,1,Part-Time,Zone A,Temporary,IT/IS,General - Con,31-10-1958,TX,Female,Other,Widowed,Fully Meets,3.0,23-03-2023,3.0,3.0,2.0,16-Aug-22,Project Management,External,Passed,5.0,482.47,63.0
3972.0,26-Jul-22,Database Administrator,TNS,1,Part-Time,Zone B,Part-Time,IT/IS,General - Con,07-06-1955,TX,Female,Black,Divorced,Fully Meets,3.0,29-10-2022,5.0,4.0,1.0,25-Apr-23,Leadership Development,External,Incomplete,5.0,853.57,67.0
3973.0,21-Sep-18,Database Administrator,WBL,0,Part-Time,Zone C,Temporary,IT/IS,Field Operations,22-05-1973,TX,Female,Hispanic,Single,Exceeds,3.0,17-08-2022,3.0,2.0,1.0,14-Nov-22,Leadership Development,Internal,Passed,1.0,202.97,45.0
3974.0,25-Dec-18,Data Architect,BPC,0,Part-Time,Zone C,Full-Time,IT/IS,General - Eng,07-01-1986,TX,Male,Other,Married,Exceeds,3.0,04-04-2023,4.0,5.0,1.0,27-Apr-23,Communication Skills,Internal,Passed,1.0,487.4,32.0
3975.0,03-Nov-20,CIO,CCDR,0,Part-Time,Zone B,Temporary,IT/IS,Field Operations,25-01-1999,TX,Male,Asian,Single,Fully Meets,3.0,27-11-2022,1.0,4.0,3.0,08-May-23,Leadership Development,External,Completed,2.0,669.81,21.0
3976.0,22-Oct-21,Sr. DBA,MSC,1,Full-Time,Zone C,Temporary,IT/IS,Field Operations,17-11-1991,MA,Female,White,Divorced,Fully Meets,3.0,25-04-2023,4.0,5.0,1.0,22-Apr-23,Leadership Development,Internal,Completed,1.0,645.02,30.0
3977.0,27-Aug-18,Sr. Accountant,TNS,1,Full-Time,Zone A,Full-Time,IT/IS,Wireline Construction,19-08-1943,MA,Female,Black,Divorced,Fully Meets,3.0,06-01-2023,1.0,5.0,4.0,13-Oct-22,Technical Skills,External,Completed,2.0,157.4,75.0
3978.0,12-Jul-20,Sr. Accountant,PYZ,1,Part-Time,Zone B,Part-Time,IT/IS,General - Con,26-04-1980,MA,Male,Asian,Widowed,Fully Meets,3.0,04-09-2022,4.0,3.0,5.0,15-May-23,Project Management,External,Failed,1.0,131.98,40.0
3980.0,11-May-20,Data Analyst,PL,1,Full-Time,Zone C,Full-Time,IT/IS,Project Management - Con,02-12-1975,MA,Female,White,Married,Exceeds,3.0,03-10-2022,4.0,2.0,5.0,27-Jul-23,Communication Skills,External,Incomplete,1.0,695.56,45.0
3981.0,24-Jul-20,Data Analyst,BPC,1,Full-Time,Zone A,Temporary,IT/IS,Field Operations,07-02-1960,MA,Female,Black,Divorced,Fully Meets,3.0,31-10-2022,1.0,2.0,4.0,22-Dec-22,Communication Skills,External,Passed,2.0,869.96,60.0
3982.0,09-Aug-22,Database Administrator,CCDR,1,Part-Time,Zone B,Part-Time,IT/IS,Aerial,12-06-1957,MA,Female,Other,Married,Needs Improvement,3.0,09-10-2022,1.0,1.0,1.0,09-Dec-22,Technical Skills,Internal,Completed,1.0,189.91,65.0
3983.0,12-Jun-22,Database Administrator,SVG,1,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,12-04-1964,MA,Female,Hispanic,Married,Exceeds,3.0,03-12-2022,4.0,3.0,1.0,24-Jul-23,Project Management,External,Failed,5.0,407.96,58.0
3984.0,10-Feb-22,Database Administrator,EW,1,Contract,Zone B,Full-Time,IT/IS,Wireline Construction,23-07-1963,TX,Female,Hispanic,Single,Fully Meets,3.0,24-02-2023,5.0,5.0,4.0,07-Aug-22,Communication Skills,Internal,Incomplete,1.0,202.91,59.0
3985.0,13-Jan-23,Database Administrator,MSC,0,Part-Time,Zone A,Part-Time,IT/IS,People Services,18-01-1992,TX,Male,White,Widowed,Fully Meets,3.0,28-09-2022,5.0,4.0,2.0,16-Oct-22,Communication Skills,Internal,Passed,4.0,956.95,31.0
3986.0,10-Mar-20,Database Administrator,TNS,1,Part-Time,Zone A,Temporary,IT/IS,Catv,27-11-1972,TX,Female,Hispanic,Married,Fully Meets,3.0,08-10-2022,4.0,3.0,2.0,15-Oct-22,Technical Skills,External,Passed,5.0,813.03,48.0
3987.0,25-Feb-22,Data Architect,PYZ,0,Full-Time,Zone A,Full-Time,IT/IS,Catv,03-05-1982,TX,Male,Other,Widowed,Exceeds,3.0,22-12-2022,5.0,4.0,1.0,24-Aug-22,Project Management,External,Passed,1.0,962.54,40.0
3989.0,11-Jul-22,Sr. DBA,TNS,1,Full-Time,Zone C,Part-Time,IT/IS,General - Con,18-06-1952,MA,Female,Asian,Widowed,Fully Meets,3.0,26-04-2023,2.0,1.0,1.0,22-Jan-23,Communication Skills,Internal,Passed,5.0,866.51,70.0
3991.0,10-Apr-23,Sr. Accountant,BPC,1,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,09-03-1974,MA,Male,Black,Single,Fully Meets,3.0,11-10-2022,2.0,3.0,2.0,19-Sep-22,Customer Service,Internal,Completed,4.0,716.52,49.0
3992.0,08-Dec-22,Data Analyst,SVG,1,Part-Time,Zone A,Full-Time,IT/IS,General - Eng,28-12-1961,MA,Male,Black,Married,Fully Meets,3.0,14-07-2023,4.0,3.0,1.0,13-Sep-22,Project Management,External,Completed,3.0,323.25,61.0
3993.0,22-Jun-22,Data Analyst,PYZ,1,Contract,Zone C,Full-Time,IT/IS,Field Operations,24-05-1996,MA,Female,Asian,Married,Fully Meets,3.0,16-10-2022,3.0,4.0,4.0,27-Jan-23,Communication Skills,Internal,Failed,2.0,229.0,26.0
3994.0,22-Sep-22,Data Analyst,PL,1,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,08-02-1987,MA,Female,Asian,Single,Fully Meets,3.0,14-02-2023,3.0,5.0,2.0,11-Feb-23,Customer Service,Internal,Failed,1.0,861.91,35.0
3995.0,15-Jul-19,Database Administrator,NEL,1,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,08-12-1946,MA,Female,Black,Widowed,Exceeds,3.0,05-01-2023,4.0,5.0,2.0,23-Dec-22,Project Management,External,Incomplete,3.0,803.73,73.0
